"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1270","27.5","23","135.6","99","14","12","1","1","0","0","4.59512","6.1875","0","3.314186"
"1271","27.5","23","135.6","130","12","16","4","0","1","0","4.867535","8.125","0","3.314186"
"1272","22.5","23","135.6","148","14","14","2","1","1","0","4.997212","9.25","0","3.113515"
"1273","27.5","23","135.6","119","14","13","6","1","1","0","4.779123","7.4375","0","3.314186"
"1274","19.5","23","135.6","89","12","12","2","1","1","0","4.488636","5.5625","0","2.970414"
"1275","27.5","23","135.6","128","12","15","1","1","1","0","4.85203","8","0","3.314186"
"1276","37.5","23","135.6","130","13","12","2","0","1","0","4.867535","8.125","0","3.624341"
"1277","6.5","23","135.6","120","","12","1","1","1","20","4.787492","7.5","1","1.871802"
"1278","32.5","23","135.6","146","13","16","5","0","1","0","4.983607","9.125","0","3.48124"
"1279","15.5","23","135.6","102","12","12","1","1","1","0","4.624973","6.375","0","2.74084"
"1280","27.5","23","135.6","132","12","12","2","0","1","0","4.882802","8.25","0","3.314186"
"1281","42.5","23","135.6","90","9","9","3","1","1","12","4.49981","5.625",".6","3.749504"
"1282","32.5","23","135.6","112","12","12","3","1","1","0","4.718499","7","0","3.48124"
"1283","47.5","23","135.6","119","14","12","6","1","1","0","4.779123","7.4375","0","3.86073"
"1284","16.5","23","135.6","145","15","14","2","1","1","0","4.976734","9.0625","0","2.80336"
"1285","42.5","23","135.6","125","15","14","3","1","1","0","4.828314","7.8125","0","3.749504"
"1286","5.5","23","135.6","127","","10","1","0","1","0","4.844187","7.9375","0","1.704748"
"1287","22.5","23","135.6","134","13","13","1","1","1","0","4.89784","8.375","0","3.113515"
"1288","65","23","135.6","139","17","17","1","1","1","0","4.934474","8.6875","0","4.174387"
"1289","27.5","17","129.7","106","12","12","1","0","1","10","4.663439","6.625",".5","3.314186"
"1290","42.5","17","129.7","69","18","16","4","0","1","0","4.234107","4.3125","0","3.749504"
"1291","32.5","17","129.7","114","13","14","1","0","1","0","4.736198","7.125","0","3.48124"
"1292","4.5","17","129.7","111","","12","1","1","1","20","4.70953","6.9375","1","1.504077"
"1293","12.5","2.5","109.4","123","14","12","3","1","0","5","4.812184","7.6875",".25","2.525729"
"1294","65","2.5","109.4","172","16","16","4","0","1","0","5.147494","10.75","0","4.174387"
"1295","65","2.5","109.4","128","18","16","2","0","1","0","4.85203","8","0","4.174387"
"1296","22.5","2.5","109.4","138","10","12","1","0","1","0","4.927254","8.625","0","3.113515"
"1297","32.5","2.5","109.4","77","12","14","1","0","0","0","4.343805","4.8125","0","3.48124"
"1298","65","2.5","109.4","137","16","16","1","0","1","0","4.919981","8.5625","0","4.174387"
"1299","65","2.5","109.4","93","","14","1","0","0","0","4.532599","5.8125","0","4.174387"
"1300","8.5","2.5","109.4","160","12","13","1","1","1","0","5.075174","10","0","2.140066"
"1301","47.5","2.5","109.4","104","12","12","1","0","1","0","4.644391","6.5","0","3.86073"
"1302","3.5","2.5","109.4","115","","12","1","0","0","0","4.744932","7.1875","0","1.252763"
"1303","22.5","2.5","109.4","176","11","16","1","1","0","0","5.170484","11","0","3.113515"
"1304","65","2.5","109.4","87","16","18","2","0","1","0","4.465908","5.4375","0","4.174387"
"1305","27.5","2.5","109.4","90","","12","5","1","0","50","4.49981","5.625","2.5","3.314186"
"1306","65","2.5","109.4","116","10","12","1","1","0","0","4.75359","7.25","0","4.174387"
"1307","10.5","2.5","109.4","134","16","14","2","0","1","0","4.89784","8.375","0","2.351375"
"1308","65","2.5","109.4","86","18","18","2","0","0","0","4.454347","5.375","0","4.174387"
"1309","19.5","2.5","109.4","110","12","10","1","0","1","0","4.70048","6.875","0","2.970414"
"1310","22.5","2.5","109.4","97","10","12","1","0","1","0","4.574711","6.0625","0","3.113515"
"1311","18.5","2.5","109.4","109","13","12","1","0","1","0","4.691348","6.8125","0","2.917771"
"1312","19.5","2.5","109.4","108","18","16","1","0","1","0","4.682131","6.75","0","2.970414"
"1313","22.5","2.5","109.4","126","10","14","1","1","0","0","4.836282","7.875","0","3.113515"
"1314","16.5","2.5","109.4","100","11","12","3","0","0","0","4.60517","6.25","0","2.80336"
"1315","65","2.5","109.4","137","12","14","1","0","1","0","4.919981","8.5625","0","4.174387"
"1316","65","2.5","109.4","115","18","18","1","0","1","0","4.744932","7.1875","0","4.174387"
"1317","22.5","2.5","109.4","128","11","13","1","0","1","20","4.85203","8","1","3.113515"
"1318","32.5","2.5","109.4","131","16","12","3","1","0","0","4.875197","8.1875","0","3.48124"
"1319","42.5","2.5","109.4","130","12","11","1","0","1","0","4.867535","8.125","0","3.749504"
"1320","6.5","31","150.6","129","12","12","1","0","1","0","4.859812","8.0625","0","1.871802"
"1321","27.5","31","150.6","114","12","12","1","0","1","0","4.736198","7.125","0","3.314186"
"1322","14.5","31","150.6","111","12","8","1","1","1","0","4.70953","6.9375","0","2.674149"
"1323","32.5","31","150.6","192","12","14","2","1","1","0","5.257495","12","0","3.48124"
"1324","65","31","150.6","87","12","10","1","0","1","5","4.465908","5.4375",".25","4.174387"
"1325","15.5","31","150.6","98","12","12","1","1","0","0","4.584968","6.125","0","2.74084"
"1326","22.5","31","150.6","115","11","13","2","1","1","15","4.744932","7.1875",".75","3.113515"
"1327","32.5","31","150.6","151","13","12","1","1","1","0","5.01728","9.4375","0","3.48124"
"1328","6.5","31","150.6","96","","12","1","1","1","0","4.564348","6","0","1.871802"
"1329","15.5","31","150.6","54","16","12","1","1","1","0","3.988984","3.375","0","2.74084"
"1330","27.5","31","150.6","110","13","13","2","0","1","0","4.70048","6.875","0","3.314186"
"1331","17.5","31","150.6","125","2","5","4","1","1","0","4.828314","7.8125","0","2.862201"
"1332","37.5","31","150.6","108","12","14","1","1","1","0","4.682131","6.75","0","3.624341"
"1333","22.5","31","150.6","112","10","12","1","1","1","10","4.718499","7",".5","3.113515"
"1334","4.5","31","150.6","128","","11","1","0","1","9","4.85203","8",".45","1.504077"
"1335","18.5","31","150.6","131","18","16","1","0","1","0","4.875197","8.1875","0","2.917771"
"1336","22.5","17","131.2","87","12","16","2","1","1","0","4.465908","5.4375","0","3.113515"
"1337","37.5","30","138.3","125","16","12","1","1","1","0","4.828314","7.8125","0","3.624341"
"1338","5.5","30","138.3","104","10","10","2","1","1","15","4.644391","6.5",".75","1.704748"
"1339","16.5","30","138.3","149","12","12","3","1","0","0","5.003946","9.3125","0","2.80336"
"1340","17.5","30","138.3","166","14","14","1","1","1","0","5.111988","10.375","0","2.862201"
"1341","6.5","30","138.3","113","","12","2","0","0","0","4.727388","7.0625","0","1.871802"
"1342","6.5","30","138.3","139","12","12","2","1","0","0","4.934474","8.6875","0","1.871802"
"1343","32.5","30","138.3","102","12","16","1","0","1","0","4.624973","6.375","0","3.48124"
"1344","22.5","30","138.3","139","12","12","1","1","1","0","4.934474","8.6875","0","3.113515"
"1345","15.5","30","138.3","119","11","13","2","0","1","0","4.779123","7.4375","0","2.74084"
"1346","6.5","30","138.3","91","","11","2","0","0","10","4.510859","5.6875",".5","1.871802"
"1347","27.5","30","138.3","153","16","13","4","0","1","0","5.030438","9.5625","0","3.314186"
"1348","42.5","30","138.3","87","15","14","2","1","0","0","4.465908","5.4375","0","3.749504"
"1349","9.5","30","138.3","80","","12","1","1","1","15","4.382027","5",".75","2.251292"
"1350","32.5","30","138.3","124","10","11","2","1","1","20","4.820282","7.75","1","3.48124"
"1351","22.5","30","138.3","149","17","18","2","1","1","0","5.003946","9.3125","0","3.113515"
"1352","4.5","30","138.3","135","13","14","1","1","1","0","4.905275","8.4375","0","1.504077"
"1353","27.5","30","138.3","132","12","12","1","1","0","0","4.882802","8.25","0","3.314186"
"1354","37.5","30","138.3","142","12","12","1","1","1","0","4.955827","8.875","0","3.624341"
"1355","8.5","30","138.3","130","","12","3","0","1","0","4.867535","8.125","0","2.140066"
"1356","27.5","30","138.3","123","10","12","1","1","1","0","4.812184","7.6875","0","3.314186"
"1357","47.5","30","138.3","126","12","12","1","1","1","0","4.836282","7.875","0","3.86073"
"1358","32.5","30","138.3","116","13","16","1","1","1","0","4.75359","7.25","0","3.48124"
"1359","27.5","30","138.3","116","12","12","6","0","1","0","4.75359","7.25","0","3.314186"
"1360","6.5","30","138.3","99","","9","2","0","0","0","4.59512","6.1875","0","1.871802"
"1361","12.5","30","138.3","119","12","12","3","0","1","3","4.779123","7.4375",".15","2.525729"
"1362","32.5","30","138.3","122","14","15","1","0","1","0","4.804021","7.625","0","3.48124"
"1363","5.5","30","138.3","115","","11","2","0","0","10","4.744932","7.1875",".5","1.704748"
"1364","22.5","30","138.3","111","16","14","3","0","1","0","4.70953","6.9375","0","3.113515"
"1365","10.5","30","138.3","108","","12","1","1","1","0","4.682131","6.75","0","2.351375"
"1366","32.5","30","138.3","140","16","13","1","1","1","0","4.941642","8.75","0","3.48124"
"1367","32.5","30","138.3","119","18","16","2","0","1","0","4.779123","7.4375","0","3.48124"
"1368","27.5","30","138.3","134","14","16","2","1","0","0","4.89784","8.375","0","3.314186"
"1369","12.5","30","138.3","130","16","14","1","1","1","15","4.867535","8.125",".75","2.525729"
"1370","8.5","30","138.3","107","","12","5","0","1","0","4.672829","6.6875","0","2.140066"
"1371","42.5","30","138.3","147","14","15","1","0","1","0","4.990433","9.1875","0","3.749504"
"1372","4.5","30","138.3","109","","16","1","1","1","0","4.691348","6.8125","0","1.504077"
"1373","37.5","30","138.3","114","12","14","1","1","1","0","4.736198","7.125","0","3.624341"
"1374","18.5","30","138.3","118","12","12","1","1","1","0","4.770685","7.375","0","2.917771"
"1375","42.5","30","138.3","110","16","16","1","0","1","0","4.70048","6.875","0","3.749504"
"1376","42.5","30","138.3","127","12","12","1","0","1","0","4.844187","7.9375","0","3.749504"
"1377","17.5","30","138.3","102","11","10","2","1","1","20","4.624973","6.375","1","2.862201"
"1378","47.5","30","138.3","158","18","17","3","1","1","0","5.062595","9.875","0","3.86073"
"1379","22.5","30","138.3","113","15","16","1","0","1","0","4.727388","7.0625","0","3.113515"
"1380","15.5","30","138.3","121","12","12","1","1","1","0","4.795791","7.5625","0","2.74084"
"1381","1.5","30","138.3","130","10","11","3","0","0","0","4.867535","8.125","0",".4054651"
"1382","5.5","30","138.3","85","","12","1","1","0","0","4.442651","5.3125","0","1.704748"
"1383","12.5","30","138.3","87","14","12","1","1","1","0","4.465908","5.4375","0","2.525729"
"1384","22.5","30","138.3","135","16","16","3","0","1","0","4.905275","8.4375","0","3.113515"
"1385","27.5","30","138.3","110","12","12","4","1","1","0","4.70048","6.875","0","3.314186"
"1386","5.5","30","138.3","146","","16","2","1","1","0","4.983607","9.125","0","1.704748"
"1387","65","8","118.6","135","18","16","2","0","1","0","4.905275","8.4375","0","4.174387"
"1388","27.5","8","118.6","118","","14","2","0","1","0","4.770685","7.375","0","3.314186"
"1389","37.5","8","118.6","111","16","13","2","0","1","0","4.70953","6.9375","0","3.624341"
